"delivery_date","hour_ending","settlement_point","qse_name","energy_only_bid_mw1","energy_only_bid_price1","energy_only_bid_mw2","energy_only_bid_price2","energy_only_bid_mw3","energy_only_bid_price3","energy_only_bid_mw4","energy_only_bid_price4","energy_only_bid_mw5","energy_only_bid_price5","energy_only_bid_mw6","energy_only_bid_price6","energy_only_bid_mw7","energy_only_bid_price7","energy_only_bid_mw8","energy_only_bid_price8","energy_only_bid_mw9","energy_only_bid_price9","energy_only_bid_mw10","energy_only_bid_price10","energy_only_bid_id","multi_hour_block_indicator","block/curve_indicator","p_posted_date"
"2024-10-02","6","AEEC","QZANDY","1.5","-61.78",,,,,,,,,,,,,,,,,,,"GZ09","N","V","2024-12-01"
"2024-10-02","6","ALGOD_ALL_RN","QAUROR","8.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","6","ALP_BESS_RN","QTHUNH","1.0","33.0",,,,,,,,,,,,,,,,,,,"222819107","N","V","2024-12-01"
"2024-10-02","6","AMADEUS_ALL","QQDTT","1.0","26.0","1.0","23.4","1.0","20.8",,,,,,,,,,,,,,,"0014-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","AMADEUS_ALL","QSTAN4","1.0","250.0",,,,,,,,,,,,,,,,,,,"d6InBdVXUitD","N","C","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRAN3","3.5","49.99",,,,,,,,,,,,,,,,,,,"hymt2dbzQ7","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRAN3","4.2","41.73",,,,,,,,,,,,,,,,,,,"6fRmem2ruB","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRAN3","4.6","38.73",,,,,,,,,,,,,,,,,,,"kwJzUTScKm","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRAN3","4.9","35.73",,,,,,,,,,,,,,,,,,,"BY1PMaUEek","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRAN3","5.2","31.01",,,,,,,,,,,,,,,,,,,"3pwSt5xu3s","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRAN3","5.2","33.25",,,,,,,,,,,,,,,,,,,"kBZBsu7ha","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QGRIEQ","5.2","60.0",,,,,,,,,,,,,,,,,,,"ly45b9","N","C","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","1.0","10.87",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","1.0","19.7",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","1.0","36.9",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","2.0","12.7",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","2.0","17.6",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","2.0","22.7",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","2.0","23.6",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QPEBSE","6.0","10.88",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","1.0","-108.88",,,,,,,,,,,,,,,,,,,"ABS2","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","1.0","-138.88",,,,,,,,,,,,,,,,,,,"ABS3","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","1.0","-88.88",,,,,,,,,,,,,,,,,,,"ABS1","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","10.0","-219.88",,,,,,,,,,,,,,,,,,,"ABS8","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","2.0","-168.88",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","3.0","-198.88",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","45.0","-231.88",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","5.0","-208.88",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","6","AMISTAD_ALL","QZANDY","65.0","-241.88",,,,,,,,,,,,,,,,,,,"ABS10","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QAUROR","3.5","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QDARBY","2.0","-20.0",,,,,,,,,,,,,,,,,,,"U0001","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","3.9","43.84",,,,,,,,,,,,,,,,,,,"VBj2Nts7f8","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","4.2","47.79",,,,,,,,,,,,,,,,,,,"anhfmiZkmz","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","5.2","37.85",,,,,,,,,,,,,,,,,,,"ET9MWpZeom","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","5.2","40.53",,,,,,,,,,,,,,,,,,,"3DqYfEJ9g","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","6.0","35.62",,,,,,,,,,,,,,,,,,,"SfCTxBxGr","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","6.3","33.82",,,,,,,,,,,,,,,,,,,"tZmIghDaK9","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","6.6","29.45",,,,,,,,,,,,,,,,,,,"mKQFWKu6Lt","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRAN3","6.6","31.44",,,,,,,,,,,,,,,,,,,"icfBh2AKSt","N","V","2024-12-01"
"2024-10-02","6","ANACACHO_ANA","QGRIEQ","10.5","60.0",,,,,,,,,,,,,,,,,,,"apv3sa","N","C","2024-12-01"
"2024-10-02","6","ANG_ALL","QTEN26","10.0","30.0","20.0","25.0",,,,,,,,,,,,,,,,,"EM10022024","N","C","2024-12-01"
"2024-10-02","6","APPALOSA_ALL","QSTAN4","1.0","250.0",,,,,,,,,,,,,,,,,,,"Jps4iU8dYIOL","N","C","2024-12-01"
"2024-10-02","6","ARAGORN_RN","QAUROR","3.3","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","6","ARAGORN_RN","QCWPE2","3.2","169.28",,,,,,,,,,,,,,,,,,,"rKTEhony","N","C","2024-12-01"
"2024-10-02","6","ASTRA_RN","QAURO1","0.2","-18.58","0.2","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","6","ASTRA_RN","QQDTT","1.0","23.13","1.0","20.82","1.0","18.51",,,,,,,,,,,,,,,"0023-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","ASTRA_RN","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","AVIAT_ALL","QQDTT","1.0","33.57","1.0","30.21","1.0","26.86",,,,,,,,,,,,,,,"0029-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","AVIAT_ALL","QTHUNH","1.0","24.17",,,,,,,,,,,,,,,,,,,"222869505","N","V","2024-12-01"
"2024-10-02","6","AVIAT_ALL","QTHUNH","1.2","20.87",,,,,,,,,,,,,,,,,,,"222832280","N","V","2024-12-01"
"2024-10-02","6","AVIAT_ALL","QTHUNH","1.7","22.31",,,,,,,,,,,,,,,,,,,"222832262","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","3.0","20.7",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","4.5","11.8",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","4.5","13.9",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","4.5","14.8",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","9.0","1.88",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","9.0","12.7",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QPEBSE","9.0","6.4",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","6","AZ_ALL","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BAFFIN_ALL","QAUROR","8.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","6","BAFFIN_ALL","QGRAN3","3.9","27.53",,,,,,,,,,,,,,,,,,,"lUkFjf6qp","N","V","2024-12-01"
"2024-10-02","6","BAFFIN_ALL","QGRAN3","5.2","24.59",,,,,,,,,,,,,,,,,,,"dccY5b1tyj","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QCWPE2","3.2","161.87",,,,,,,,,,,,,,,,,,,"TtDtLM1v","N","C","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","2.0","14.6",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","2.0","15.8",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","2.0","17.68",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","2.0","27.6",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","3.0","18.7",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","3.0","22.7",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","6","BARROW_ALL","QPEBSE","3.0","8.88",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","6","BATCAVE_RN","QSNDA3","1.0","-150.0","5.0","-200.0","15.0","-240.0",,,,,,,,,,,,,,,"AYeb002","N","C","2024-12-01"
"2024-10-02","6","BATCAVE_RN","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BAYC_BESS_RN","QMACE1","14.0","399.46",,,,,,,,,,,,,,,,,,,"dlb46","N","V","2024-12-01"
"2024-10-02","6","BAYC_BESS_RN","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","1.0","-24.28",,,,,,,,,,,,,,,,,,,"ABS1","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","1.0","-26.28",,,,,,,,,,,,,,,,,,,"ABS2","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","1.0","-28.28",,,,,,,,,,,,,,,,,,,"ABS3","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","1.0","-30.28",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","1.0","-32.26",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","2.0","-150.08",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","6","BBREEZE_1_2","QZANDY","6.0","-196.08",,,,,,,,,,,,,,,,,,,"ABS7","N","V","2024-12-01"
"2024-10-02","6","BCATWD_WD_1","QSTAN4","1.0","250.0",,,,,,,,,,,,,,,,,,,"BA3RUcBf9TG5","N","C","2024-12-01"
"2024-10-02","6","BCATWD_WD_1","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BLSMT1_5_A_6","QSTAN4","1.0","250.0",,,,,,,,,,,,,,,,,,,"C7VHIIIGNOm4","N","C","2024-12-01"
"2024-10-02","6","BOOTLEG_UN1","QAUROR","8.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","6","BOOTLEG_UN1","QCWPE2","3.2","146.49",,,,,,,,,,,,,,,,,,,"fPrEH9BX","N","C","2024-12-01"
"2024-10-02","6","BOOTLEG_UN1","QGRIEQ","8.7","30.19",,,,,,,,,,,,,,,,,,,"ajekm8","N","C","2024-12-01"
"2024-10-02","6","BORDAS_345","QSTAN4","1.0","250.0",,,,,,,,,,,,,,,,,,,"OIScEnS7MzvV","N","C","2024-12-01"
"2024-10-02","6","BRANDON_RN","QSNDA3","1.0","-150.0","5.0","-200.0","25.0","-240.0",,,,,,,,,,,,,,,"AYeb005","N","C","2024-12-01"
"2024-10-02","6","BRAZ_WND_ALL","QPEBSE","1.1","-2.79",,,,,,,,,,,,,,,,,,,"BQ01","N","V","2024-12-01"
"2024-10-02","6","BRAZ_WND_ALL","QPEBSE","3.0","3.57",,,,,,,,,,,,,,,,,,,"BQ02","N","V","2024-12-01"
"2024-10-02","6","BRAZ_WND_ALL","QPEBSE","3.2","8.09",,,,,,,,,,,,,,,,,,,"BQ03","N","V","2024-12-01"
"2024-10-02","6","BRAZ_WND_ALL","QSTAN4","1.0","250.0",,,,,,,,,,,,,,,,,,,"W33hvSISt9CW","N","C","2024-12-01"
"2024-10-02","6","BRIGHTSD_U1","QZANDY","4.5","-46.91",,,,,,,,,,,,,,,,,,,"GZ01","N","V","2024-12-01"
"2024-10-02","6","BRISCOE_WIND","QAURO1","0.2","-10.07","0.2","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","6","BRISCOE_WIND","QGRIEQ","5.1","17.67",,,,,,,,,,,,,,,,,,,"tlefxx","N","C","2024-12-01"
"2024-10-02","6","BRP_DIKN_RN","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BRP_LOP1_RN","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPATTE","0.0","25.01","1.0","25.0","3.0","22.5","5.0","20.0",,,,,,,,,,,,,"24102spx35","N","C","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","3.0","11.6",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","3.0","12.76",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","3.0","13.8",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","3.0","14.8",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","3.0","15.8",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","6.0","6.9",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL1_RN","QPEBSE","9.0","3.88",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","6","BRP_PBL2_RN","QMACE1","2.0","399.69",,,,,,,,,,,,,,,,,,,"dlb69","N","V","2024-12-01"
"2024-10-02","6","BRP_ZPT1_RN","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BRTSW_BCW1","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BRTSW_BCW1","QZANDY","1.0","-68.0",,,,,,,,,,,,,,,,,,,"ABS10","N","V","2024-12-01"
"2024-10-02","6","BRTSW_BCW1","QZANDY","1.0","-88.0",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","6","BR_VHB6CT7_8","QGRAN3","4.9","29.27",,,,,,,,,,,,,,,,,,,"SNqKtTHRBJ","N","V","2024-12-01"
"2024-10-02","6","BR_VHB6CT7_8","QGRAN3","6.6","26.28",,,,,,,,,,,,,,,,,,,"ZFgiqs75VU","N","V","2024-12-01"
"2024-10-02","6","BR_VHB6CT7_8","QGRAN3","7.0","25.32",,,,,,,,,,,,,,,,,,,"do4h0212Hv","N","V","2024-12-01"
"2024-10-02","6","BR_VHB6CT7_8","QGRAN3","7.7","24.5",,,,,,,,,,,,,,,,,,,"F7fYz79cXW","N","V","2024-12-01"
"2024-10-02","6","BTE_PUN1","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BUCHAN_ALL","QGRAN3","3.9","28.38",,,,,,,,,,,,,,,,,,,"Fx08SFBdi6","N","V","2024-12-01"
"2024-10-02","6","BUCHAN_ALL","QGRAN3","4.2","29.59",,,,,,,,,,,,,,,,,,,"y4si4DmZDZ","N","V","2024-12-01"
"2024-10-02","6","BUCHAN_ALL","QGRAN3","4.6","24.08",,,,,,,,,,,,,,,,,,,"HjtxwqSz7G","N","V","2024-12-01"
"2024-10-02","6","BUFF_GAP_ALL","QGRIEQ","46.7","22.14",,,,,,,,,,,,,,,,,,,"h8duap","N","C","2024-12-01"
"2024-10-02","6","BULLCRK_1_2","QCWPE2","3.2","56.31",,,,,,,,,,,,,,,,,,,"K6xNuPHe","N","C","2024-12-01"
"2024-10-02","6","BULLCRK_1_2","QGRAN3","3.5","28.38",,,,,,,,,,,,,,,,,,,"L19TGR00y","N","V","2024-12-01"
"2024-10-02","6","BULLCRK_1_2","QGRAN3","3.5","30.14",,,,,,,,,,,,,,,,,,,"MHVw8V6pE","N","V","2024-12-01"
"2024-10-02","6","BULLCRK_1_2","QGRAN3","3.5","32.21",,,,,,,,,,,,,,,,,,,"Dr6AW74kE","N","V","2024-12-01"
"2024-10-02","6","BVE_UNIT1","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","BYU_BYU_34","QSHEL6","12.0","49.0",,,,,,,,,,,,,,,,,,,"AIRLQD002","N","V","2024-12-01"
"2024-10-02","6","CALAVER_OWS2","QGRAN3","4.9","26.81",,,,,,,,,,,,,,,,,,,"iVosF7y5E6","N","V","2024-12-01"
"2024-10-02","6","CALAVER_OWS2","QGRAN3","5.6","24.72",,,,,,,,,,,,,,,,,,,"jH9deJmV3","N","V","2024-12-01"
"2024-10-02","6","CALAVER_OWS2","QGRAN3","5.6","25.8",,,,,,,,,,,,,,,,,,,"DSX4oWUGzh","N","V","2024-12-01"
"2024-10-02","6","CALAVER_OWS2","QGRAN3","6.6","23.79",,,,,,,,,,,,,,,,,,,"TrJFatvC8A","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","3.0","14.9",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","3.0","21.7",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","3.0","8.8",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","4.5","13.5",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","4.5","22.7",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","6.0","11.87",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","6","CALHOUN_ALL","QPEBSE","9.0","1.88",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","6","CAMWIND_RN","QAUROR","2.6","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","6","CAMWIND_RN","QHEBER","6.2","24.3",,,,,,,,,,,,,,,,,,,"kpjounjy1","N","V","2024-12-01"
"2024-10-02","6","CANYONWD_ALL","QMACE1","2.0","399.69",,,,,,,,,,,,,,,,,,,"dlb69","N","V","2024-12-01"
"2024-10-02","6","CANYONWD_ALL","QQDTT","1.0","27.85","1.0","25.06","1.0","22.28",,,,,,,,,,,,,,,"0040-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","CAPRIDG4_CR4","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855065","N","V","2024-12-01"
"2024-10-02","6","CAPRIDG4_CR4","QQDTT","1.0","34.9","1.0","31.41","1.0","27.92",,,,,,,,,,,,,,,"0043-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","CAPRIDGE_ALL","QGRIEQ","1.1","28.13",,,,,,,,,,,,,,,,,,,"dsd2hg","N","C","2024-12-01"
"2024-10-02","6","CAPRIDGE_ALL","QQDTT","1.0","34.9","1.0","31.41","1.0","27.92",,,,,,,,,,,,,,,"0046-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","CAPRIDGE_ALL","QTHUNH","1.0","24.17",,,,,,,,,,,,,,,,,,,"222869509","N","V","2024-12-01"
"2024-10-02","6","CARBN_BSP_1","QQDTT","1.0","49.84","1.0","44.86","1.0","39.87",,,,,,,,,,,,,,,"0047-YG-P_OP","N","C","2024-12-01"
"2024-10-02","6","CARBN_BSP_1","QZANDY","1.0","-72.0",,,,,,,,,,,,,,,,,,,"ABS7","N","V","2024-12-01"
"2024-10-02","6","CARBN_BSP_1","QZANDY","1.0","-96.0",,,,,,,,,,,,,,,,,,,"ABS8","N","V","2024-12-01"
"2024-10-02","6","CARBN_BSP_1","QZANDY","12.0","-238.0",,,,,,,,,,,,,,,,,,,"ABS10","N","V","2024-12-01"
"2024-10-02","6","CARBN_BSP_1","QZANDY","2.0","-122.0",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","6","CASL_GAP_UN1","QGRIEQ","13.9","30.19",,,,,,,,,,,,,,,,,,,"87s0dh","N","C","2024-12-01"
"2024-10-02","6","CASL_GAP_UN1","QSNDA3","5.0","35.0","10.0","20.0","250.0","-245.0","500.0","-250.0",,,,,,,,,,,,,"AYeb003","N","C","2024-12-01"
"2024-10-02","6","CBECII_89","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","CBEC_ALL","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","CCEC_GT1","QTWIGR","1.0","100.0",,,,,,,,,,,,,,,,,,,"534fbbba398f","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QCWPE2","3.2","98.35",,,,,,,,,,,,,,,,,,,"mVKSzhvU","N","C","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","3.9","43.99",,,,,,,,,,,,,,,,,,,"ZJ1dlsB1tP","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","4.2","38.23",,,,,,,,,,,,,,,,,,,"O4yLV7ukiG","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","4.6","31.79",,,,,,,,,,,,,,,,,,,"3fXH5Y9LP6","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","4.6","34.0",,,,,,,,,,,,,,,,,,,"dUzGVPZCkK","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","4.6","35.9",,,,,,,,,,,,,,,,,,,"o7TsGLgamp","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","4.9","30.05",,,,,,,,,,,,,,,,,,,"IgS9ACNvP","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QGRAN3","5.2","28.42",,,,,,,,,,,,,,,,,,,"Q2HwrbNv4V","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QMACQ","5.0","125.45",,,,,,,,,,,,,,,,,,,"45","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QNN8S6","1.0","300.0",,,,,,,,,,,,,,,,,,,"222868944","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","12.0","1.58",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","2.0","16.4",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","2.0","17.7",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","2.0","18.9",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","2.0","20.6",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","2.0","22.8",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QPEBSE","4.0","14.8",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QTHUNH","1.0","82.7",,,,,,,,,,,,,,,,,,,"222869512","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QTHUNH","1.0","91.0",,,,,,,,,,,,,,,,,,,"222832254","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QTHUNH","1.5","77.0",,,,,,,,,,,,,,,,,,,"222890141","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QTHUNH","2.0","34.0",,,,,,,,,,,,,,,,,,,"222819101","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QZANDY","10.0","-208.88",,,,,,,,,,,,,,,,,,,"ABS8","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QZANDY","3.0","-70.0",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QZANDY","3.0","-90.0",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QZANDY","45.0","-231.88",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","6","CFLATS_UNIT","QZANDY","5.6","-113.65",,,,,,,,,,,,,,,,,,,"GZ03","N","V","2024-12-01"
